cell_id,cell_x,cell_y,cell_z,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,44179697.45749243,61703247.34350948,128734956.89962807,1568.1587929798434,0.1956476818453026,0.540609796395283,61707301.004898936,1.120113423557031,0.1463419133923067,True,1400.0,10.0,44178973.22853124,5380405.849110661,0.0469009327156739,0.2142857142857142,58035714.28571428,0.2426079196316809
1,1400.0000000000005,1.1368683772161605e-13,36.0,2.0,16663069.13000231,12233954.937639758,4589.672355869167,1981.176418191979,0.2366823161477567,0.4251529935530731,12233954.937639758,1.4151260129942709,2.6019301172451327e-05,False,1400.0,9.0,16662925.8774638,2624.298812346206,0.0001852310254454,0.1428571428571428,81250000.0,8.687298943402014e-06
2,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,4026165.814710821,19694877.57991527,3215833.8262152825,2045.724566015669,0.7467562208017495,0.999985094198942,19694877.57991527,1.4612318328683351,0.0,False,1400.0,4.0,4026165.814710821,199.01382347401693,4.053698550641972e-05,0.1428571428571428,114285714.28571428,0.0001471274323662
3,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,85179645.39015654,17585449.14605782,10718075.284441397,534.1582162618117,0.0902147090605303,0.3209120215683949,17585449.14605782,0.3815415830441512,0.0,True,1400.0,6.0,85177459.87451546,714.6812885538038,0.305721822111448,0.0714285714285714,58035714.28571428,0.0374929442513265
4,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,12249860.2401233,77214597.71379454,5362047.159687185,2867.125564044937,0.6142366749548456,0.3982069385004206,77214597.71379454,2.047946831460669,2.064750253648161e-05,False,1400.0,9.0,12249860.2401233,3160.309778761559,1.5145835204195827e-05,0.1428571428571428,81250000.0,0.000166878000897
5,1400.0000000000005,1.1368683772161605e-13,36.0,1.0,1998627.3643808863,18796650.18145918,1263.3074335399235,2142.8229044883765,1.4148808136947864,0.8676680157323227,18796650.18145918,1.5305877889202688,1.7113615076141e-05,False,1400.0,5.0,1998627.3643808863,98.35802149224791,3.662673258138776e-05,0.2857142857142857,114285714.28571428,0.0008709731414491
6,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,58072441.46540421,63206016.90490905,32154404.523646325,2545.624677755934,0.0264475080329864,0.4095310559722827,63206195.57523119,1.8183033412542384,0.0001342321424748,True,1400.0,11.0,58071274.524859086,1798987.119855278,0.0187325711650569,0.2142857142857142,58035714.28571428,0.0818742755660366
7,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,9928112.222526528,47679400.99669659,14296372.984190833,1564.09878204671,1.080159698281458,0.3913779247430163,47679400.99669659,1.11721341574765,5.000125003125077e-05,False,1400.0,2.0,9928093.17793181,1937.495533657681,8.648717587305196e-06,0.0714285714285714,81250000.0,3.568904107913701e-05
8,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,1321916.9070089904,3582077.654524206,4232.331711592265,731.3036305119783,0.4755722597461224,0.7233632512074628,3582077.654524206,0.5223597360799845,0.0,False,1400.0,8.0,1321916.9070089904,0.0,0.0009388084475929,0.0357142857142857,114285714.28571428,7.065840507604874e-05
9,700.0000000000006,1212.4355652982142,46.0,3.0,78669617.94745618,14292911.089787524,77763403.06531529,895.0761972949131,0.115872646327721,0.3869774054276756,14293268.430431802,0.6393401409249381,5.000750112516878e-05,True,1399.9999999999995,5.0,78668253.31344226,2501.3845099383134,0.0,0.2321428571428571,58035714.28571428,0.0
10,700.0000000000006,1212.4355652982142,46.0,1.0,14713833.831959084,80509637.15457425,33391107.457274582,1642.3517305545345,0.226429768483057,0.5396601366941152,80509637.15457425,1.173108378967525,6.374717232491306e-05,False,1399.9999999999995,1.0,14713833.831959084,4768.342678007584,1.568649289759455e-06,0.2857142857142857,81250000.0,1.5103690249759443e-05
11,700.0000000000006,1212.4355652982142,46.0,0.0,1020283.7683090538,5366279.49139878,6197.705255115221,679.6030679831399,0.3782701252436378,0.8276945947651043,5366279.49139878,0.4854307628451001,0.0,False,1399.9999999999995,10.0,1020283.7683090538,0.0,0.0004323357927412,0.125,114285714.28571428,4.975480513819844e-05
12,700.0000000000006,1212.4355652982142,46.0,0.0,74386074.50454819,56618109.94522411,67045506.45119607,2036.1656082492148,0.0851690367516526,0.468766987767219,56618645.95619053,1.454404005892297,0.1275198468565122,True,1399.9999999999995,1.0,74384800.12556942,1799372.3385094209,0.0,0.3392857142857143,58035714.28571428,0.0361143706726638
