cell_id,cell_x,cell_y,cell_z,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,54068986.023279175,80792951.16956371,111149356.96125798,1568.1587929798434,0.1641540670418051,0.5595842508868921,80796139.35735235,1.120113423557031,0.1463284678422449,True,1400.0,9.0,54068437.53544114,5376888.198687623,0.0465334062650407,0.2142857142857142,58035714.28571428,0.2600333082883778
1,1400.0000000000005,1.1368683772161605e-13,36.0,2.0,16367362.543450275,12233954.937639758,4589.672355869167,1981.176418191979,0.2942869350726318,0.4567212466833128,12233954.937639758,1.4151260129942709,2.6019301172451327e-05,False,1400.0,9.0,16367219.290911766,2624.298812346206,0.0001852310254454,0.1428571428571428,81250000.0,8.728763187151773e-06
2,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,4306825.551817027,19300177.94716176,3360014.520440919,2045.724566015669,0.7783930552590297,0.9999827485421594,19300177.94716176,1.4612318328683351,0.0,False,1400.0,4.0,4306825.551817027,207.93653303539756,4.282269397693168e-05,0.1428571428571428,114285714.28571428,0.0001469205820954
3,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,88113614.16095062,15799281.935639728,12504421.165181627,534.1582162618117,0.0813004130743379,0.343710044027666,15799281.935639728,0.3815415830441512,5.000750112516878e-05,True,1400.0,5.0,88111642.06478171,893.3516106922548,0.3057198922079209,0.0714285714285714,58035714.28571428,0.0534672027991905
4,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,11447099.680368103,77214597.71379454,5362047.159687185,2867.125564044937,0.5675747125471237,0.4168358740092467,77214597.71379454,2.047946831460669,2.064750253648161e-05,False,1400.0,9.0,11447099.680368103,3160.309778761559,1.5145835204195827e-05,0.1428571428571428,81250000.0,0.0001671761481085
5,1400.0000000000005,1.1368683772161605e-13,36.0,1.0,1697156.209135069,18739052.799812704,1259.4363607857904,2142.8229044883765,1.760369451175861,0.8676680891069971,18739052.799812704,1.5305877889202688,1.7113615076141007e-05,False,1400.0,5.0,1697156.209135069,98.0566292522908,3.6626732581387776e-05,0.2857142857142857,114285714.28571428,0.00088851623135
6,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,53759359.04090008,51258206.82940258,51246760.52652276,2545.624677755934,0.0410619835438513,0.4614353741990259,51258385.49972472,1.8183033412542384,0.0001513423347732,True,1400.0,10.0,53758492.835810944,1798149.5242643158,0.0522807604397614,0.2142857142857142,58035714.28571428,0.0817268665721465
7,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,8301235.494035282,47679222.32637446,12510205.77377274,1564.09878204671,1.0550136737117473,0.4046417163763896,47679222.32637446,1.11721341574765,5.000125003125077e-05,False,1400.0,2.0,8301212.308337375,1758.8252115192304,8.905400555119113e-06,0.0714285714285714,81250000.0,3.568904107913701e-05
8,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,1320584.303306732,3582077.654524206,4232.331711592265,731.3036305119783,0.6398635287260431,0.7234228966826882,3582077.654524206,0.5223597360799845,0.0,False,1400.0,8.0,1320584.303306732,0.0,0.0009388084475929,0.0357142857142857,114285714.28571428,7.065840507604875e-05
9,700.0000000000006,1212.4355652982142,46.0,3.0,61952569.76096614,26522455.02539355,81614640.49910666,934.602296791912,0.0730783057364258,0.4334750075127255,26522633.69571569,0.6675730691370803,0.0001142955110438,True,1399.9999999999995,7.0,61951817.84256801,6169.827245249942,0.0165192700254789,0.2321428571428571,58035714.28571428,0.0
