cell_id,cell_x,cell_y,cell_z,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,53572256.851492815,66784219.56836593,128734270.09634936,1568.1587929798434,0.0988164828046749,0.6079595425906312,66787586.4264767,1.120113423557031,0.136391825984976,True,1400.0,10.0,53571016.52114001,5380377.971100795,0.0274093649731574,0.2142857142857142,58035714.28571428,0.3469369873144873
1,1400.0000000000005,1.1368683772161605e-13,36.0,2.0,16071655.95689834,12233954.937639758,4589.672355869167,1981.176418191979,0.2295390452799036,0.3765347011030874,12233954.937639758,1.4151260129942709,2.6019301172451327e-05,False,1400.0,9.0,16071512.704359824,2624.298812346206,0.0001852310254454,0.1428571428571428,81250000.0,1.0619587953912297e-05
2,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,4365479.729690707,19858966.298474453,3136995.466185761,2045.724566015669,0.7451530393408841,0.9999842986687412,19858966.298474453,1.4612318328683351,0.0,False,1400.0,4.0,4365479.729690707,194.13486382815685,3.939659959154216e-05,0.1428571428571428,114285714.28571428,0.0001469205820954
3,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,98884391.92531525,17585627.81637996,12504421.165181627,405.6525606969589,0.0883126433753188,0.3582865891749465,17585627.81637996,0.2897518290692564,0.0001000100010001,True,1400.0,5.0,98882137.81653596,893.3516106922548,0.406303653079467,0.0714285714285714,58035714.28571428,0.0091364549910524
4,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,12911659.558052436,59910318.53885999,5362047.159687185,1145.2135172097824,0.671153688776911,0.3807267340634091,59910318.53885999,0.8180096551498446,0.0002670434600394,False,1400.0,9.0,12911659.558052436,3160.309778761559,1.9161129546695665e-05,0.125,81250000.0,0.0001685455785958
5,1400.0000000000005,1.1368683772161605e-13,36.0,1.0,1637231.9306689762,18796650.18145918,1263.3074335399235,2142.8229044883765,1.4324800850280266,0.8676680157323227,18796650.18145918,1.5305877889202688,1.7113615076141e-05,False,1400.0,5.0,1637231.9306689762,98.35802149224791,3.662673258138776e-05,0.2678571428571428,114285714.28571428,0.0008704844046284
6,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,54603807.60840814,71856123.96055011,53591091.10349553,2545.624677755934,0.0818145311152581,0.5195742996906045,71856838.64183868,1.8183033412542384,4.678887255417879e-05,True,1400.0,9.0,54602835.065897696,1796625.1253946656,0.0,0.2142857142857142,58035714.28571428,0.0685031207560321
7,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,7797280.168532418,42320899.36544231,10724038.563354645,1564.09878204671,1.0880225010665858,0.3166834170239441,42320899.36544231,1.11721341574765,6.666222251849875e-05,False,1400.0,2.0,7797258.853030408,1937.495533657681,1.0104846708178803e-05,0.0892857142857142,81250000.0,3.740988151163694e-05
8,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,1545790.1996393,3582077.654524206,4232.331711592265,731.3036305119783,0.4778293446912116,0.7233632512074628,3582077.654524206,0.5223597360799845,0.0,False,1400.0,8.0,1545790.1996393,0.0,0.0009388084475929,0.0535714285714285,114285714.28571428,7.065840507604874e-05
9,700.0000000000006,1212.4355652982142,46.0,3.0,72012876.6826629,17866289.654546678,47395165.7520871,464.152402954803,0.1002972985201,0.4106013768807402,17866289.654546678,0.3315374306820022,0.0002960707866986,True,1399.9999999999995,3.0,72011707.42595567,2830.847144349936,0.0,0.2321428571428571,58035714.28571428,0.0
10,700.0000000000006,1212.4355652982142,46.0,1.0,16994095.288688164,79002166.40877987,44108110.719783366,1642.3517305545345,0.8112018382931133,0.5218064941940553,79002166.40877987,1.173108378967525,6.374717232491306e-05,False,1399.9999999999995,1.0,16994095.288688164,4768.342678007616,1.451303061822099e-06,0.3392857142857143,81250000.0,1.7081148911299542e-05
11,700.0000000000006,1212.4355652982142,46.0,0.0,608366.2052155235,5366279.49139878,6197.705255115221,679.6030679831399,0.3960595465067277,0.8276945947651043,5366279.49139878,0.4854307628451001,0.0,False,1399.9999999999995,10.0,608366.2052155235,0.0,0.0004323357927412,0.1785714285714285,114285714.28571428,6.051701872664492e-05
