cell_id,cell_x,cell_y,cell_z,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,66240373.29345699,59636569.08723694,118294383.14357464,1568.1587929798434,0.1376851654549125,0.6301711555157121,59639399.93438129,1.120113423557031,0.1462867574710563,True,1400.0,10.0,66239409.75548035,5377575.001966311,0.0401581817743096,0.2142857142857142,58035714.28571428,0.329480703103281
1,1400.0000000000005,1.1368683772161605e-13,36.0,2.0,15939441.264058985,7154149.771008667,4589.672355869167,565.1061847122181,0.1887653299810746,0.3168173771272644,7154149.771008667,0.4036472747944415,0.0009818073523872,False,1400.0,9.0,15939381.71895803,2624.298812346206,0.0003166700207493,0.1428571428571428,81250000.0,1.1489147289158512e-05
2,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,4276052.075476638,19854610.006705448,3136307.3302917075,2045.724566015669,0.7200159889564521,0.9999843099755038,19854610.006705448,1.4612318328683351,0.0,False,1400.0,4.0,4276052.075476638,194.09227812169752,3.939659959154216e-05,0.1428571428571428,114285714.28571428,0.0001467462366059
3,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,100117777.1202355,24452286.99670783,16077112.926662091,324.81533215043913,0.0596684252741164,0.4254876947885067,24452286.99670783,0.2320109515360279,5.134260254349688e-05,True,1400.0,9.0,100115750.38243677,893.3516106922548,0.3016500823023295,0.0714285714285714,58035714.28571428,0.0200790908871548
4,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,10567895.27362739,58124151.328441896,3575879.949269091,1055.3639182765348,0.6856966078797088,0.3075334094788071,58124151.328441896,0.7538313701975249,0.0002670167738533,False,1400.0,9.0,10567895.27362739,3160.309778761559,2.0270528702648597e-05,0.1071428571428571,81250000.0,0.0002821355580517
5,1400.0000000000005,1.1368683772161605e-13,36.0,1.0,1126845.399257494,18779160.48082905,1262.1319651132017,2142.8229044883765,1.4481489146777888,0.8676687791945846,18779160.48082905,1.5305877889202688,1.7113615076141e-05,False,1400.0,5.0,1126845.399257494,98.26650240060847,3.662673258138776e-05,0.25,114285714.28571428,0.0008704844046284
6,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,63021652.50987332,70069599.40948775,74748696.0000674,2545.624677755934,0.2120907691150189,0.603332184203,70070492.76109844,1.8183033412542384,4.678887255417879e-05,True,1400.0,12.0,63020428.34657346,1796625.1253946654,0.0,0.2142857142857142,58035714.28571428,0.0200790908871548
7,1400.0000000000005,1.1368683772161605e-13,36.0,0.0,9302621.198581103,31882592.56755694,10724038.563354645,1564.09878204671,0.8517489147710368,0.2771367145093578,31882592.56755694,1.11721341574765,6.666222251849875e-05,False,1400.0,2.0,9302597.732906455,1937.495533657681,1.2580458773387296e-05,0.1071428571428571,81250000.0,5.8604068760115965e-05
8,1400.0000000000005,1.1368683772161605e-13,36.0,3.0,1493261.2166327394,3582077.654524206,4232.331711592265,731.3036305119783,0.4813452800580495,0.7234250866122073,3582077.654524206,0.5223597360799845,0.0,False,1400.0,8.0,1493261.2166327394,0.0,0.0009388084475929,0.0714285714285714,114285714.28571428,7.01826582160989e-05
9,700.0000000000006,1212.4355652982142,46.0,3.0,80873071.83438568,57844890.97484243,78041948.73762621,2146.689107243203,0.0802282959637172,0.6614332964210768,57845069.64516456,1.533349362316574,0.4424489520857201,True,1399.9999999999995,1.0,80871650.8508429,8663558.012337219,0.0,0.2321428571428571,58035714.28571428,0.0
10,700.0000000000006,1212.4355652982142,46.0,1.0,14289279.017440898,75429831.9879437,10728326.651085962,1639.5946423041175,0.2455476671074851,0.3908923521972475,75429831.9879437,1.171139030217227,9.999062500076835e-05,False,1399.9999999999995,1.0,14289279.017440898,4768.342678007617,2.0737481506192875e-06,0.2142857142857142,81250000.0,1.3056803639992396e-05
11,700.0000000000006,1212.4355652982142,46.0,0.0,508036.6914142708,5366279.49139878,6197.705255115221,679.6030679831399,0.4067746490411748,0.8279653695258735,5366279.49139878,0.4854307628451001,0.0,False,1399.9999999999995,10.0,508036.6914142708,0.0,0.0004323357927412,0.0535714285714285,114285714.28571428,5.1889715913933696e-05
12,700.0000000000006,1212.4355652982142,46.0,0.0,87861707.46419086,49470074.24544096,51246760.52652276,1184.761695788356,0.1517114998350296,0.6286189265568294,49470252.915763095,0.8462583541345403,0.1667777851856789,True,1399.9999999999995,1.0,87860798.78070727,1796362.8210429326,0.0354726374152793,0.3392857142857143,58035714.28571428,0.0246227878453391
13,700.0000000000006,1212.4355652982142,46.0,0.0,7399799.184252535,10444325.832818348,6869490.027472223,498.016395324589,0.0194165577123448,0.2438596702310611,10444325.832818348,0.3557259966604209,0.0001040420123838,False,1399.9999999999995,6.0,7399799.184252535,1072.0219328307055,3.0958569199335185e-05,0.2678571428571428,81250000.0,2.270022223251866e-05
14,700.0000000000006,1212.4355652982142,46.0,0.0,425344.7443715806,18629462.320388943,932752.8342428412,2030.5557818441769,0.6555029458944035,0.9179314181987724,18629462.320388943,1.4503969870315554,3.33377783704494e-05,False,1399.9999999999995,7.0,425344.7443715806,186.2897611829122,4.6871755652507295e-05,0.2857142857142857,114285714.28571428,0.0002791941509225
15,700.0000000000006,1212.4355652982142,46.0,2.0,63335868.034156166,49747960.992483065,95349003.0036854,1254.075264261993,0.0609172520733566,0.6577774864888212,49749183.80672816,0.8957680459014239,0.0001520954995013,True,1399.9999999999995,1.0,63335522.43790298,10223.488634703748,0.0246227878453391,0.1964285714285714,58035714.28571428,0.0354726374152793
16,700.0000000000006,1212.4355652982142,46.0,2.0,9490645.902997654,8659024.096001087,3160.309778761559,484.3046002209807,0.0216740084770427,0.2712761105491303,8659024.096001087,0.3459318573007006,0.0003299108024467,False,1399.9999999999995,5.0,9490645.902997654,2624.298812346206,2.062647408189937e-05,0.0714285714285714,81250000.0,2.0639046132890124e-05
17,700.0000000000006,1212.4355652982142,46.0,0.0,704270.7173752527,18190564.549496863,877513.7785745882,1432.0663203201188,1.200214969774049,1.0,18190564.549496863,1.022904514514371,0.0,False,1399.9999999999995,5.0,704270.7173752527,0.0,5.017638624703687e-05,0.2678571428571428,114285714.28571428,0.0001207962736025
18,2800.0,4.547473508864641e-13,60.0,0.0,57782963.80210944,21164489.40510568,84356106.24568817,683.0,0.0187766741092736,0.3188894830544642,21169615.08842796,0.3773588132608171,0.0004113786593781,True,1809.9484522385712,1.0,57781755.26944831,12188.86217822672,0.0169288835958802,0.125,58035714.28571428,0.0
19,2800.0,4.547473508864641e-13,60.0,3.0,38360938.00311435,33388276.61013046,49748619.91775188,649.1941158082075,0.1217479601368489,0.390787179592267,33389320.754053425,0.3586809972434709,0.0001764761339902,False,1809.9484522385712,11.0,38360794.35434812,4081.539399319093,4.298219673825057e-06,0.125,81250000.0,5.719434588700293e-06
20,2800.0,4.547473508864641e-13,60.0,0.0,1564571.7847138622,19567173.43811568,14629450.164957572,1059.3700958588547,0.2321900349026627,0.9204624188736624,19567173.43811568,0.5853040149008719,8.289118024617265e-05,False,1809.9484522385712,4.0,1564571.7847138622,721.6197276387614,4.22041506795957e-05,0.2142857142857142,114285714.28571428,7.125431907011296e-05
21,2800.0,4.547473508864641e-13,60.0,0.0,83770179.95802948,19654009.141844288,38742160.691019,442.66127004742606,0.0105125678334722,0.3393121168911412,19654009.141844288,0.2445712028427859,0.0004381932961657,True,1809.9484522385712,1.0,83766691.18521102,4204.453701726986,0.0305901206509427,0.0892857142857142,58035714.28571428,0.0145100536354507
22,2800.0,4.547473508864641e-13,60.0,3.0,48402773.86761151,58124715.21741816,7148214.37010528,2183.03573035349,2.009174715013444,0.4022744190952459,58124715.21741816,1.2061314385243842,0.0001249879887494,False,1809.9484522385712,6.0,48402390.959024966,3874.991067315362,2.968298720313639e-05,0.3214285714285714,81250000.0,1.6594573094739237e-05
23,2800.0,4.547473508864641e-13,60.0,0.0,5753821.958787616,18465424.285726458,3664.817342383541,1252.104228888314,0.6094760658183146,0.914323042046582,18465424.285726458,0.6917899939855705,4.9977899848765664e-05,False,1809.9484522385712,12.0,5753821.958787616,167.7724981785092,0.000187928446676,0.1607142857142857,114285714.28571428,8.579686112165332e-05
24,2800.0,4.547473508864641e-13,60.0,0.0,70658153.00297643,40543113.1844178,82567794.99140438,2400.472661789757,0.1676211645969448,0.5128968583979587,40546273.49419656,1.3262657612269655,0.1275420957712879,True,1809.9484522385712,1.0,70656501.79556607,5376804.564658026,0.0290201072709015,0.0,58035714.28571428,0.0475190042468229
25,2800.0,4.547473508864641e-13,60.0,1.0,17344135.43745888,36966066.176923335,22947111.08709087,2729.83699147037,0.9450341864477692,0.3449141668058726,36966244.84724548,1.5082401866716515,5.203589446968269e-05,False,1809.9484522385712,11.0,17343898.56269917,4617.550365734445,1.7427617272979666e-05,0.0535714285714285,81250000.0,2.635753589295425e-05
26,2800.0,4.547473508864641e-13,60.0,3.0,613301.6006308,19885588.67088172,5666133.851657754,1988.0656427794331,1.000119894441165,0.9846476188480624,19885588.67088172,1.0984100902545395,1.7113907956974227e-05,False,1809.9484522385712,4.0,613301.6006308,156.7303003112304,2.8305586886183614e-05,0.0178571428571428,114285714.28571428,0.0001313175898809
27,2100.0000000000005,1212.4355652982142,30.0,3.0,78487950.74132892,14297059.78746952,39022465.18854144,673.1535482205828,0.0911132730071982,0.3611216840850692,14298639.942358904,0.419417045623356,0.0004842592336517,True,1604.9742261192853,1.0,78486437.15789396,7872.896437038617,0.0,0.25,58035714.28571428,0.0252938703000484
28,2100.0000000000005,1212.4355652982142,30.0,0.0,17023609.404753737,43550098.14554095,101382733.09992246,1206.305829251752,0.1716757565774581,0.4790446867937014,43550455.486185245,0.751604486614414,5.755924716872194e-05,False,1604.9742261192853,5.0,17023392.540833045,4081.539399319093,2.4655603647988977e-06,0.2857142857142857,81250000.0,4.9906345979045285e-05
29,2100.0000000000005,1212.4355652982142,30.0,3.0,3349780.197480605,9659.599658423123,4438.880043595995,753.1974861672851,0.0855754380444409,0.4669695827623913,9659.599658423123,0.4692894589269907,0.3392141935056767,False,1604.9742261192853,9.0,3349780.197480605,893.3516106922548,0.0506920819591243,0.1428571428571428,114285714.28571428,1.7706212675684063e-05
30,2100.0000000000005,1212.4355652982142,30.0,0.0,77551691.27104697,58122956.392206654,83124378.20306969,2859.75926075851,0.0798919362590289,0.6252430951129291,58125251.22838459,1.7818100840617277,0.4346995521769251,True,1604.9742261192853,1.0,77550212.48191755,10451361.133664424,0.0632346757501211,0.0714285714285714,58035714.28571428,0.0
31,2100.0000000000005,1212.4355652982142,30.0,0.0,13637917.027095009,53326671.7888965,29538440.660906307,1931.0422949172105,0.2188087963660979,0.3735699249750128,53326671.7888965,1.2031609377219314,0.0002031953043206,False,1604.9742261192853,11.0,13637917.027095009,8643.333745322972,1.0780792836471686e-05,0.1607142857142857,81250000.0,0.0001010454721404
32,2100.0000000000005,1212.4355652982142,30.0,0.0,1665193.7205397915,18805588.46678421,906546.9712641566,1740.1810491149638,2.012634874530668,0.9569444247538912,18805588.46678421,1.0842423640176448,0.0,False,1604.9742261192853,12.0,1665193.7205397915,0.0,8.09458859684832e-05,0.0178571428571428,114285714.28571428,0.0127844066800706
33,2100.0000000000005,1212.4355652982142,30.0,1.0,85286897.34090234,58405321.29956516,75699019.6452207,3074.091519455448,0.1707879609932175,0.6043390345987768,58406365.44348813,1.9153525766506447,0.2549729427131927,True,1604.9742261192853,1.0,85284618.44520971,10732475.34876796,0.0133205671655007,0.3214285714285714,58035714.28571428,0.0379408054500726
34,2100.0000000000005,1212.4355652982142,30.0,0.0,33801143.107390545,3577968.237115022,2144.0438656614115,328.7963119425601,0.3641841864467309,0.364254360338575,3577968.237115022,0.204860804984742,0.0001995273608026,False,1604.9742261192853,11.0,33801083.53939806,357.3406442769019,0.0001996253839161,0.2142857142857142,81250000.0,5.545097316988123e-06
35,2100.0000000000005,1212.4355652982142,30.0,0.0,1932386.3102180008,18297835.87092723,1721.7876332265948,757.7060011751879,0.7559936260215999,0.999983645475676,18297835.87092723,0.4720985476553525,0.0,False,1604.9742261192853,3.0,1932386.3102180008,0.0,5.132128920130136e-05,0.1785714285714285,114285714.28571428,0.0380567238806633
36,4.733990977001667e-13,-6.927791673660978e-14,54.0,3.0,68854781.39145988,50975004.32645311,53590555.09252911,1848.8593781031589,0.0879742884904801,0.5662632689780637,50975182.99677525,1.3206138415022564,0.1667222296306173,True,1400.0,3.0,68854496.20908713,1793671.3639479086,0.0170835014001364,0.0357142857142857,58035714.28571428,0.0682190318311609
37,4.733990977001667e-13,-6.927791673660978e-14,54.0,0.0,15209929.78134906,60191778.69234487,3578560.004101166,2126.153569241883,0.3582043487565473,0.3641264640081309,60191778.69234487,1.5186811208870592,0.0001684432941813,False,1400.0,6.0,15209891.675217234,6733.716221530574,2.521600060649631e-05,0.0357142857142857,81250000.0,7.575674030726109e-05
38,4.733990977001667e-13,-6.927791673660978e-14,54.0,0.0,858557.3281251357,16061880.816325992,2543.45289653013,3269.230643438911,1.3554764898698892,0.9730648313724306,16061880.816325992,2.335164745313508,0.0,False,1400.0,11.0,858557.3281251357,85.22501980977295,8.40554629636073e-05,0.0714285714285714,114285714.28571428,0.0001310831206303
